date,brand,platform,total_records,total_engagement,total_comments,total_shares,total_views,positive_count,neutral_count,negative_count,risk_count,net_sentiment_score
2025-12-14,highlands,,2,1.0,1.0,0.0,0.0,2,0,0,1,1.0
2025-12-14,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,0,0.5
2025-12-15,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-12-15,katinat,,4,1.0,1.0,0.0,0.0,1,3,0,3,0.25
2025-12-16,highlands,,3,1.0,1.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-12-16,katinat,,6,1.0,1.0,0.0,0.0,4,2,0,2,0.6666666666666666
2025-12-16,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2025-12-17,highlands,,7,6.0,6.0,0.0,0.0,1,6,0,3,0.14285714285714285
2025-12-17,katinat,,5,2.0,2.0,0.0,0.0,3,2,0,3,0.6
2025-12-17,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-12-18,highlands,,3,1.0,1.0,0.0,0.0,1,2,0,0,0.3333333333333333
2025-12-18,katinat,,7,4.0,4.0,0.0,0.0,2,4,1,3,0.14285714285714285
2025-12-18,phuc_long,,4,0.0,0.0,0.0,0.0,3,1,0,2,0.75
2025-12-19,highlands,,5,1.0,1.0,0.0,0.0,5,0,0,4,1.0
2025-12-19,katinat,,8,3.0,3.0,0.0,0.0,5,3,0,5,0.625
2025-12-19,phuc_long,,4,0.0,0.0,0.0,0.0,3,1,0,2,0.75
2025-12-20,highlands,,5,2.0,2.0,0.0,0.0,4,1,0,3,0.8
2025-12-20,katinat,,6,3.0,3.0,0.0,0.0,2,4,0,2,0.3333333333333333
2025-12-20,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-12-21,highlands,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-12-21,katinat,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2025-12-22,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-12-22,katinat,,7,4.0,4.0,0.0,0.0,3,4,0,2,0.42857142857142855
2025-12-22,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-12-23,highlands,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2025-12-23,katinat,,6,3.0,3.0,0.0,0.0,2,4,0,1,0.3333333333333333
2025-12-23,phuc_long,,3,1.0,1.0,0.0,0.0,3,0,0,2,1.0
2025-12-24,highlands,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-12-24,katinat,,7,2.0,2.0,0.0,0.0,5,2,0,2,0.7142857142857143
2025-12-24,phuc_long,,7,1.0,1.0,0.0,0.0,5,2,0,4,0.7142857142857143
2025-12-25,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-12-25,katinat,,7,2.0,2.0,0.0,0.0,4,3,0,2,0.5714285714285714
2025-12-25,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-12-26,highlands,,2,2.0,2.0,0.0,0.0,1,1,0,0,0.5
2025-12-26,katinat,,6,4.0,4.0,0.0,0.0,2,4,0,1,0.3333333333333333
2025-12-26,phuc_long,,3,0.0,0.0,0.0,0.0,3,0,0,3,1.0
2025-12-27,highlands,,5,2.0,2.0,0.0,0.0,2,3,0,2,0.4
2025-12-27,katinat,,4,3.0,3.0,0.0,0.0,1,3,0,0,0.25
2025-12-27,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-12-28,katinat,,5,4.0,4.0,0.0,0.0,3,2,0,0,0.6
2025-12-28,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-12-29,highlands,,5,1.0,1.0,0.0,0.0,4,1,0,4,0.8
2025-12-29,katinat,,12,11.0,11.0,0.0,0.0,4,8,0,0,0.3333333333333333
2025-12-30,katinat,,25,24.0,24.0,0.0,0.0,2,23,0,1,0.08
2025-12-31,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-12-31,katinat,,47,40.0,40.0,0.0,0.0,7,39,1,0,0.1276595744680851
2025-12-31,phuc_long,,4,0.0,0.0,0.0,0.0,3,1,0,2,0.75
2026-01-01,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-01-01,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2026-01-02,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2026-01-02,katinat,,3,2.0,2.0,0.0,0.0,2,1,0,1,0.6666666666666666
2026-01-02,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-01-03,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-01-04,katinat,,3,1.0,1.0,0.0,0.0,1,2,0,0,0.3333333333333333
2026-01-05,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-01-05,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-01-05,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2026-01-06,katinat,,8,3.0,3.0,0.0,0.0,2,6,0,3,0.25
2026-01-06,phuc_long,,1,1.0,1.0,0.0,0.0,1,0,0,0,1.0
2026-01-07,katinat,,24,17.0,17.0,0.0,0.0,10,13,1,4,0.375
2026-01-08,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-01-08,katinat,,44,39.0,39.0,0.0,0.0,19,24,1,5,0.4090909090909091
2026-01-08,phuc_long,,3,1.0,1.0,0.0,0.0,1,2,0,0,0.3333333333333333
2026-01-09,highlands,,12,12.0,12.0,0.0,0.0,2,6,4,1,-0.16666666666666666
2026-01-09,katinat,,9,7.0,7.0,0.0,0.0,6,3,0,0,0.6666666666666666
2026-01-09,phuc_long,,3,1.0,1.0,0.0,0.0,1,2,0,0,0.3333333333333333
2026-01-10,highlands,,3,2.0,2.0,0.0,0.0,1,2,0,1,0.3333333333333333
2026-01-10,katinat,,8,7.0,7.0,0.0,0.0,3,5,0,1,0.375
2026-01-10,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-01-11,highlands,,2,2.0,2.0,0.0,0.0,0,2,0,0,0.0
2026-01-11,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2026-01-11,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-01-12,highlands,,3,0.0,0.0,0.0,0.0,2,0,1,2,0.3333333333333333
2026-01-12,katinat,,6,2.0,2.0,0.0,0.0,3,3,0,2,0.5
2026-01-12,phuc_long,,5,1.0,1.0,0.0,0.0,2,3,0,1,0.4
2026-01-13,highlands,,3,2.0,2.0,0.0,0.0,1,2,0,1,0.3333333333333333
2026-01-13,katinat,,6,1.0,1.0,0.0,0.0,4,2,0,4,0.6666666666666666
2026-01-13,phuc_long,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2026-01-14,highlands,,5,0.0,0.0,0.0,0.0,2,3,0,3,0.4
2026-01-14,katinat,,4,3.0,3.0,0.0,0.0,0,4,0,0,0.0
2026-01-14,phuc_long,,4,1.0,1.0,0.0,0.0,2,2,0,1,0.5
2026-01-15,highlands,,5,0.0,0.0,0.0,0.0,5,0,0,5,1.0
2026-01-15,katinat,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2026-01-15,phuc_long,,4,0.0,0.0,0.0,0.0,3,1,0,2,0.75
2026-01-16,highlands,,5,0.0,0.0,0.0,0.0,4,1,0,4,0.8
2026-01-16,katinat,,4,1.0,1.0,0.0,0.0,2,2,0,2,0.5
2026-01-16,phuc_long,,3,0.0,0.0,0.0,0.0,0,3,0,0,0.0
2026-01-17,highlands,,3,0.0,0.0,0.0,0.0,3,0,0,2,1.0
2026-01-17,katinat,,3,1.0,1.0,0.0,0.0,2,1,0,0,0.6666666666666666
2026-01-17,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2026-01-18,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2026-01-18,katinat,,3,2.0,2.0,0.0,0.0,1,2,0,1,0.3333333333333333
2026-01-18,phuc_long,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2026-01-19,katinat,,6,2.0,2.0,0.0,0.0,1,5,0,0,0.16666666666666666
2026-01-19,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,0,0.5
2026-01-20,highlands,,5,0.0,0.0,0.0,0.0,3,2,0,2,0.6
2026-01-20,katinat,,6,0.0,0.0,0.0,0.0,3,3,0,3,0.5
2026-01-20,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-01-21,highlands,,3,0.0,0.0,0.0,0.0,1,2,0,2,0.3333333333333333
2026-01-21,katinat,,8,0.0,0.0,0.0,0.0,6,2,0,5,0.75
2026-01-21,phuc_long,,3,1.0,1.0,0.0,0.0,3,0,0,0,1.0
2026-01-22,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2026-01-22,katinat,,10,4.0,4.0,0.0,0.0,4,6,0,3,0.4
2026-01-22,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-01-23,highlands,,1,0.0,0.0,0.0,0.0,0,1,0,1,0.0
2026-01-23,katinat,,5,4.0,4.0,0.0,0.0,2,3,0,1,0.4
2026-01-23,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2026-01-24,highlands,,1,0.0,0.0,0.0,0.0,0,1,0,1,0.0
2026-01-24,katinat,,13,12.0,12.0,0.0,0.0,4,9,0,1,0.3076923076923077
2026-01-24,phuc_long,,3,1.0,1.0,0.0,0.0,1,2,0,1,0.3333333333333333
2026-01-25,katinat,,4,4.0,4.0,0.0,0.0,1,3,0,1,0.25
2026-01-25,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-01-26,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2026-01-26,katinat,,20,15.0,15.0,0.0,0.0,8,11,1,4,0.35
2026-01-26,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2026-01-27,highlands,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2026-01-27,katinat,,12,9.0,9.0,0.0,0.0,3,9,0,2,0.25
2026-01-27,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2026-01-28,highlands,,1,1.0,1.0,0.0,0.0,1,0,0,1,1.0
2026-01-28,katinat,,6,1.0,1.0,0.0,0.0,4,2,0,4,0.6666666666666666
2026-01-28,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2026-01-29,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,0,1.0
2026-01-29,katinat,,9,5.0,5.0,0.0,0.0,5,4,0,3,0.5555555555555556
2026-01-29,phuc_long,,2,1.0,1.0,0.0,0.0,2,0,0,1,1.0
2026-01-30,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2026-01-30,katinat,,12,9.0,9.0,0.0,0.0,5,7,0,2,0.4166666666666667
2026-01-30,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2026-01-31,katinat,,4,1.0,1.0,0.0,0.0,3,1,0,3,0.75
2026-01-31,phuc_long,,4,0.0,0.0,0.0,0.0,2,2,0,2,0.5
2026-02-01,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-02-01,katinat,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2026-02-01,phuc_long,,2,1.0,1.0,0.0,0.0,2,0,0,0,1.0
2026-02-02,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-02-02,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2026-02-02,phuc_long,,1,1.0,1.0,0.0,0.0,1,0,0,1,1.0
2026-02-03,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2026-02-03,katinat,,2,1.0,1.0,0.0,0.0,2,0,0,1,1.0
2026-02-03,phuc_long,,30,27.0,27.0,0.0,0.0,7,23,0,4,0.23333333333333334
2026-02-04,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2026-02-04,katinat,,5,1.0,1.0,0.0,0.0,1,4,0,1,0.2
2026-02-04,phuc_long,,27,27.0,27.0,0.0,0.0,7,20,0,2,0.25925925925925924
2026-02-05,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-02-05,katinat,,4,2.0,2.0,0.0,0.0,2,2,0,2,0.5
2026-02-05,phuc_long,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2026-02-06,highlands,,4,1.0,1.0,0.0,0.0,1,2,1,1,0.0
2026-02-06,katinat,,5,3.0,3.0,0.0,0.0,2,3,0,1,0.4
2026-02-06,phuc_long,,6,2.0,2.0,0.0,0.0,3,3,0,2,0.5
2026-02-07,highlands,,1,0.0,0.0,0.0,0.0,0,0,1,1,-1.0
2026-02-07,katinat,,7,2.0,2.0,0.0,0.0,5,2,0,4,0.7142857142857143
2026-02-07,phuc_long,,5,3.0,3.0,0.0,0.0,3,2,0,1,0.6
2026-02-08,highlands,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2026-02-08,katinat,,4,1.0,1.0,0.0,0.0,3,1,0,2,0.75
2026-02-08,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,1,0.6666666666666666
2026-02-09,highlands,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2026-02-09,katinat,,3,0.0,0.0,0.0,0.0,3,0,0,3,1.0
2026-02-09,phuc_long,,3,2.0,2.0,0.0,0.0,2,1,0,1,0.6666666666666666
2026-02-10,highlands,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2026-02-10,katinat,,3,0.0,0.0,0.0,0.0,1,2,0,2,0.3333333333333333
2026-02-10,phuc_long,,4,0.0,0.0,0.0,0.0,2,2,0,2,0.5
2026-02-11,highlands,,4,1.0,1.0,0.0,0.0,2,2,0,3,0.5
2026-02-11,katinat,,6,3.0,3.0,0.0,0.0,3,3,0,2,0.5
2026-02-11,phuc_long,,6,1.0,1.0,0.0,0.0,3,3,0,2,0.5
2026-02-12,highlands,,7,5.0,5.0,0.0,0.0,4,3,0,1,0.5714285714285714
2026-02-12,katinat,,4,0.0,0.0,0.0,0.0,2,2,0,4,0.5
2026-02-12,phuc_long,,9,1.0,1.0,0.0,0.0,4,5,0,2,0.4444444444444444
2026-02-13,highlands,,4,2.0,2.0,0.0,0.0,3,1,0,1,0.75
2026-02-13,katinat,,3,1.0,1.0,0.0,0.0,3,0,0,3,1.0
2026-02-13,phuc_long,,6,1.0,1.0,0.0,0.0,2,4,0,2,0.3333333333333333
2026-02-14,highlands,,7,4.0,4.0,0.0,0.0,3,3,1,3,0.2857142857142857
2026-02-14,katinat,,4,1.0,1.0,0.0,0.0,3,1,0,2,0.75
2026-02-14,phuc_long,,3,0.0,0.0,0.0,0.0,1,2,0,1,0.3333333333333333
2026-02-15,highlands,,8,5.0,5.0,0.0,0.0,2,4,2,3,0.0
2026-02-15,katinat,,7,1.0,1.0,0.0,0.0,2,5,0,4,0.2857142857142857
2026-02-15,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2026-02-16,highlands,,9,6.0,6.0,0.0,0.0,4,4,1,3,0.3333333333333333
2026-02-16,katinat,,5,1.0,1.0,0.0,0.0,4,1,0,4,0.8
2026-02-16,phuc_long,,3,1.0,1.0,0.0,0.0,1,2,0,2,0.3333333333333333
2026-02-17,highlands,,9,8.0,8.0,0.0,0.0,2,7,0,1,0.2222222222222222
2026-02-17,katinat,,4,1.0,1.0,0.0,0.0,4,0,0,3,1.0
2026-02-17,phuc_long,,3,0.0,0.0,0.0,0.0,1,2,0,2,0.3333333333333333
2026-02-18,highlands,,1,0.0,0.0,0.0,0.0,0,1,0,1,0.0
2026-02-18,katinat,,10,5.0,5.0,0.0,0.0,4,6,0,5,0.4
2026-02-18,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2026-02-19,highlands,,2,2.0,2.0,0.0,0.0,0,1,1,1,-0.5
2026-02-19,katinat,,3,1.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666
2026-02-19,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2026-02-20,highlands,,5,4.0,4.0,0.0,0.0,1,4,0,2,0.2
2026-02-20,katinat,,2,1.0,1.0,0.0,0.0,2,0,0,1,1.0
2026-02-20,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2026-02-21,highlands,,4,3.0,3.0,0.0,0.0,2,2,0,1,0.5
2026-02-21,katinat,,3,3.0,3.0,0.0,0.0,1,1,1,1,0.0
2026-02-21,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-02-22,highlands,,5,4.0,4.0,0.0,0.0,3,2,0,1,0.6
2026-02-22,katinat,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2026-02-22,phuc_long,,2,1.0,1.0,0.0,0.0,2,0,0,1,1.0
2026-02-23,highlands,,5,2.0,2.0,0.0,0.0,1,4,0,1,0.2
2026-02-23,katinat,,4,2.0,2.0,0.0,0.0,2,2,0,3,0.5
2026-02-23,phuc_long,,3,1.0,1.0,0.0,0.0,2,1,0,1,0.6666666666666666
2026-02-24,highlands,,3,2.0,2.0,0.0,0.0,2,1,0,0,0.6666666666666666
2026-02-24,katinat,,11,9.0,9.0,0.0,0.0,3,8,0,4,0.2727272727272727
2026-02-25,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-02-25,katinat,,9,5.0,5.0,0.0,0.0,2,6,1,4,0.1111111111111111
2026-02-25,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,0,0.5
2026-02-26,highlands,,5,4.0,4.0,0.0,0.0,2,3,0,0,0.4
2026-02-26,katinat,,10,9.0,9.0,0.0,0.0,7,3,0,1,0.7
2026-02-26,phuc_long,,4,1.0,1.0,0.0,0.0,3,1,0,1,0.75
2026-02-27,highlands,,7,4.0,4.0,0.0,0.0,3,4,0,4,0.42857142857142855
2026-02-27,katinat,,6,4.0,4.0,0.0,0.0,3,2,1,2,0.3333333333333333
2026-02-27,phuc_long,,116,96.0,96.0,0.0,0.0,43,68,5,31,0.3275862068965517
2026-02-28,highlands,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2026-02-28,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2026-02-28,phuc_long,,3,3.0,3.0,0.0,0.0,0,3,0,0,0.0
2026-03-01,highlands,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2026-03-01,phuc_long,,100,98.0,98.0,0.0,0.0,31,67,2,14,0.29
2026-03-02,highlands,,3,1.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666
2026-03-02,katinat,,5,0.0,0.0,0.0,0.0,3,2,0,3,0.6
2026-03-02,phuc_long,,98,95.0,95.0,0.0,0.0,25,63,10,23,0.15306122448979592
2026-03-03,highlands,,2,0.0,0.0,0.0,0.0,1,1,0,2,0.5
2026-03-03,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2026-03-03,phuc_long,,111,107.0,107.0,0.0,0.0,26,83,2,13,0.21621621621621623
2026-03-04,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2026-03-04,katinat,,4,2.0,2.0,0.0,0.0,2,2,0,0,0.5
2026-03-04,phuc_long,,115,113.0,113.0,0.0,0.0,39,70,6,16,0.28695652173913044
2026-03-05,highlands,,7,4.0,4.0,0.0,0.0,5,2,0,1,0.7142857142857143
2026-03-05,katinat,,5,3.0,3.0,0.0,0.0,1,4,0,1,0.2
2026-03-05,phuc_long,,94,87.0,87.0,0.0,0.0,45,48,1,18,0.46808510638297873
2026-03-06,highlands,,82,70.0,70.0,0.0,0.0,17,59,6,28,0.13414634146341464
2026-03-06,katinat,,3,1.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666
2026-03-06,phuc_long,,162,159.0,159.0,0.0,0.0,55,102,5,26,0.30864197530864196
2026-03-07,highlands,,103,101.0,101.0,0.0,0.0,33,68,2,15,0.30097087378640774
2026-03-07,katinat,,11,7.0,7.0,0.0,0.0,2,9,0,5,0.18181818181818182
2026-03-07,phuc_long,,76,71.0,71.0,0.0,0.0,20,54,2,13,0.23684210526315788
2026-03-08,highlands,,17,17.0,17.0,0.0,0.0,4,13,0,4,0.23529411764705882
2026-03-08,katinat,,8,5.0,5.0,0.0,0.0,5,3,0,0,0.625
2026-03-08,phuc_long,,53,51.0,51.0,0.0,0.0,18,34,1,6,0.32075471698113206
2026-03-09,highlands,,66,65.0,65.0,0.0,0.0,12,52,2,15,0.15151515151515152
2026-03-09,phuc_long,,22,20.0,20.0,0.0,0.0,8,13,1,7,0.3181818181818182
2026-03-10,highlands,,6,6.0,6.0,0.0,0.0,1,5,0,0,0.16666666666666666
2026-03-10,katinat,,1,0.0,0.0,0.0,0.0,0,1,0,1,0.0
2026-03-10,phuc_long,,12,11.0,11.0,0.0,0.0,4,7,1,0,0.25
2026-03-11,highlands,,26,25.0,25.0,0.0,0.0,10,15,1,4,0.34615384615384615
2026-03-11,katinat,,1,0.0,0.0,0.0,0.0,0,1,0,1,0.0
2026-03-11,phuc_long,,50,47.0,47.0,0.0,0.0,19,31,0,6,0.38
2026-03-12,highlands,,5,5.0,5.0,0.0,0.0,1,3,1,2,0.0
2026-03-12,katinat,,4,1.0,1.0,0.0,0.0,2,2,0,1,0.5
2026-03-12,phuc_long,,101,98.0,98.0,0.0,0.0,43,57,1,9,0.4158415841584158
2026-03-13,highlands,,79,76.0,76.0,0.0,0.0,29,48,2,23,0.34177215189873417
2026-03-13,katinat,,3,0.0,0.0,0.0,0.0,1,2,0,0,0.3333333333333333
2026-03-13,phuc_long,,10,8.0,8.0,0.0,0.0,1,8,1,2,0.0
2026-03-14,highlands,,78,76.0,76.0,0.0,0.0,30,48,0,10,0.38461538461538464
2026-03-14,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,0,0.5
2026-03-14,phuc_long,,95,92.0,92.0,0.0,0.0,25,68,2,12,0.24210526315789474
2026-03-15,highlands,,128,126.0,126.0,0.0,0.0,27,98,3,19,0.1875
2026-03-15,katinat,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2026-03-15,phuc_long,,7,7.0,7.0,0.0,0.0,2,4,1,1,0.14285714285714285
2026-03-16,highlands,,118,116.0,116.0,0.0,0.0,23,86,9,24,0.11864406779661017
2026-03-16,katinat,,4,1.0,1.0,0.0,0.0,2,2,0,1,0.5
2026-03-16,phuc_long,,7,7.0,7.0,0.0,0.0,2,5,0,1,0.2857142857142857
2026-03-17,highlands,,15,15.0,15.0,0.0,0.0,6,9,0,4,0.4
2026-03-17,katinat,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2026-03-17,phuc_long,,44,43.0,43.0,0.0,0.0,21,22,1,4,0.45454545454545453
2026-03-18,highlands,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2026-03-18,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2026-03-18,phuc_long,,3,3.0,3.0,0.0,0.0,0,3,0,0,0.0
2026-03-19,highlands,,2,2.0,2.0,0.0,0.0,1,1,0,0,0.5
2026-03-19,katinat,,5,2.0,2.0,0.0,0.0,1,3,1,2,0.0
2026-03-19,phuc_long,,47,45.0,45.0,0.0,0.0,19,28,0,1,0.40425531914893614
2026-03-20,highlands,,56,55.0,55.0,0.0,0.0,24,32,0,2,0.42857142857142855
2026-03-20,katinat,,5,1.0,1.0,0.0,0.0,3,2,0,3,0.6
2026-03-20,phuc_long,,85,83.0,83.0,0.0,0.0,38,47,0,15,0.4470588235294118
2026-03-21,highlands,,43,42.0,42.0,0.0,0.0,14,28,1,8,0.3023255813953488
2026-03-21,katinat,,4,1.0,1.0,0.0,0.0,2,2,0,0,0.5
2026-03-21,phuc_long,,56,55.0,55.0,0.0,0.0,19,36,1,5,0.32142857142857145
2026-03-22,highlands,,81,80.0,80.0,0.0,0.0,28,53,0,10,0.345679012345679
2026-03-22,katinat,,5,3.0,3.0,0.0,0.0,3,2,0,0,0.6
2026-03-22,phuc_long,,37,36.0,36.0,0.0,0.0,22,14,1,5,0.5675675675675675
2026-03-23,highlands,,116,114.0,114.0,0.0,0.0,26,90,0,7,0.22413793103448276
2026-03-23,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-03-23,phuc_long,,7,6.0,6.0,0.0,0.0,3,4,0,0,0.42857142857142855
2026-03-24,highlands,,2,2.0,2.0,0.0,0.0,0,2,0,0,0.0
2026-03-24,katinat,,6,2.0,2.0,0.0,0.0,4,2,0,3,0.6666666666666666
2026-03-24,phuc_long,,7,7.0,7.0,0.0,0.0,2,5,0,0,0.2857142857142857
2026-03-25,highlands,,7,7.0,7.0,0.0,0.0,1,6,0,0,0.14285714285714285
2026-03-25,katinat,,5,3.0,3.0,0.0,0.0,3,2,0,1,0.6
2026-03-25,phuc_long,,56,53.0,53.0,0.0,0.0,23,33,0,3,0.4107142857142857
2026-03-26,highlands,,5,5.0,5.0,0.0,0.0,1,4,0,0,0.2
2026-03-26,katinat,,45,40.0,40.0,0.0,0.0,13,32,0,9,0.28888888888888886
2026-03-26,phuc_long,,53,51.0,51.0,0.0,0.0,20,33,0,5,0.37735849056603776
2026-03-27,highlands,,178,174.0,174.0,0.0,0.0,48,121,9,38,0.21910112359550563
2026-03-27,katinat,,18,13.0,13.0,0.0,0.0,8,10,0,7,0.4444444444444444
2026-03-27,phuc_long,,57,56.0,56.0,0.0,0.0,20,37,0,2,0.3508771929824561
2026-03-28,highlands,,6,6.0,6.0,0.0,0.0,2,4,0,0,0.3333333333333333
2026-03-28,katinat,,80,72.0,72.0,0.0,0.0,17,63,0,18,0.2125
2026-03-28,phuc_long,,3,3.0,3.0,0.0,0.0,2,1,0,0,0.6666666666666666
2026-03-29,highlands,,109,107.0,107.0,0.0,0.0,26,82,1,14,0.22935779816513763
2026-03-29,katinat,,78,77.0,77.0,0.0,0.0,18,59,1,6,0.21794871794871795
2026-03-29,phuc_long,,4,3.0,3.0,0.0,0.0,1,2,1,0,0.0
2026-03-30,highlands,,8,8.0,8.0,0.0,0.0,2,5,1,1,0.125
2026-03-30,katinat,,220,216.0,216.0,0.0,0.0,50,164,6,35,0.2
2026-03-30,phuc_long,,9,8.0,8.0,0.0,0.0,1,8,0,0,0.1111111111111111
2026-03-31,highlands,,309,305.0,305.0,0.0,0.0,56,245,8,56,0.1553398058252427
2026-03-31,katinat,,151,147.0,147.0,0.0,0.0,41,108,2,23,0.2582781456953642
2026-03-31,phuc_long,,169,165.0,165.0,0.0,0.0,40,125,4,14,0.21301775147928995
2026-04-01,highlands,,160,157.0,157.0,0.0,0.0,32,126,2,19,0.1875
2026-04-01,katinat,,151,146.0,146.0,0.0,0.0,38,112,1,17,0.24503311258278146
2026-04-01,phuc_long,,76,73.0,73.0,0.0,0.0,19,54,3,3,0.21052631578947367
2026-04-02,highlands,,60,59.0,59.0,0.0,0.0,21,37,2,6,0.31666666666666665
2026-04-02,katinat,,213,208.0,208.0,0.0,0.0,49,158,6,47,0.20187793427230047
2026-04-02,phuc_long,,22,20.0,20.0,0.0,0.0,5,17,0,0,0.22727272727272727
2026-04-03,highlands,,61,59.0,59.0,0.0,0.0,13,45,3,17,0.16393442622950818
2026-04-03,katinat,,135,132.0,132.0,0.0,0.0,43,92,0,21,0.31851851851851853
